[2026-05-10 21:50:27.773117Z] SOLICITUD: Acceso Administrador | RESULTADO: ok
[2026-05-10 21:51:24.814756Z] SOLICITUD: Compra Billete #99 | RESULTADO: negado - fondos insuficientes
[2026-05-10 21:51:59.321551Z] SOLICITUD: Crear Sorteo: Loteria del Meta | RESULTADO: ok
[2026-05-10 21:58:34.993606Z] SOLICITUD: Inicio Servidor: Sorteo_Integracion | RESULTADO: ok - creado nuevo JSON
[2026-05-10 21:59:01.647336Z] SOLICITUD: Consulta Estado: Sorteo_Integracion | RESULTADO: ok
[2026-05-10 22:34:28.615583Z] SOLICITUD: Inicio Servidor: Lotto_Manizales | RESULTADO: ok - creado nuevo JSON
[2026-05-10 22:34:28.619901Z] SOLICITUD: Inicio Servidor: Lotto_Pereira | RESULTADO: ok - creado nuevo JSON
[2026-05-11 00:22:07.228724Z] SOLICITUD: Inicio Servidor: LoteriaWEB | RESULTADO: ok - creado nuevo JSON
[2026-05-11T01:29:01.015592Z] inicio_sorteo | cargado_json | %{nombre: "LoteriaWEB"}
[2026-05-11T01:29:01.018229Z] inicio_sorteo | creado | %{nombre: ""}
[2026-05-11T01:29:01.018876Z] inicio_sorteo | cargado_json | %{nombre: "Sorteo_Integracion"}
[2026-05-11T01:29:01.019542Z] inicio_sorteo | cargado_json | %{nombre: "Lotto_Manizales"}
[2026-05-11T01:29:01.020152Z] inicio_sorteo | cargado_json | %{nombre: "Loteria de Armenia"}
[2026-05-11T01:29:01.020828Z] inicio_sorteo | cargado_json | %{nombre: "Lotto_Pereira"}
[2026-05-11T01:29:34.899241Z] inicio_sorteo | cargado_json | %{nombre: "LoteriaWEB"}
[2026-05-11T01:29:34.905506Z] inicio_sorteo | cargado_json | %{nombre: ""}
[2026-05-11T01:29:34.906099Z] inicio_sorteo | cargado_json | %{nombre: "Sorteo_Integracion"}
[2026-05-11T01:29:34.907087Z] inicio_sorteo | cargado_json | %{nombre: "Lotto_Manizales"}
[2026-05-11T01:29:34.907808Z] inicio_sorteo | cargado_json | %{nombre: "Loteria de Armenia"}
[2026-05-11T01:29:34.908518Z] inicio_sorteo | cargado_json | %{nombre: "Lotto_Pereira"}
[2026-05-11T01:30:26.078513Z] inicio_sorteo | cargado_json | %{nombre: "LoteriaWEB"}
[2026-05-11T01:30:26.084587Z] inicio_sorteo | cargado_json | %{nombre: ""}
[2026-05-11T01:30:26.085104Z] inicio_sorteo | cargado_json | %{nombre: "Sorteo_Integracion"}
[2026-05-11T01:30:26.085640Z] inicio_sorteo | cargado_json | %{nombre: "Lotto_Manizales"}
[2026-05-11T01:30:26.086091Z] inicio_sorteo | cargado_json | %{nombre: "Loteria de Armenia"}
[2026-05-11T01:30:26.086610Z] inicio_sorteo | cargado_json | %{nombre: "Lotto_Pereira"}
[2026-05-11T01:35:07.017578Z] inicio_sorteo | cargado_json | %{nombre: "LoteriaWEB"}
[2026-05-11T01:35:07.034282Z] inicio_sorteo | cargado_json | %{nombre: ""}
[2026-05-11T01:35:07.034934Z] inicio_sorteo | cargado_json | %{nombre: "Sorteo_Integracion"}
[2026-05-11T01:35:07.035769Z] inicio_sorteo | cargado_json | %{nombre: "Lotto_Manizales"}
[2026-05-11T01:35:07.036976Z] inicio_sorteo | cargado_json | %{nombre: "Loteria de Armenia"}
[2026-05-11T01:35:07.038405Z] inicio_sorteo | cargado_json | %{nombre: "Lotto_Pereira"}
[2026-05-11T01:35:35.792225Z] inicio_sorteo | cargado_json | %{nombre: "LoteriaWEB"}
[2026-05-11T01:35:35.799265Z] inicio_sorteo | cargado_json | %{nombre: ""}
[2026-05-11T01:35:35.800426Z] inicio_sorteo | cargado_json | %{nombre: "Sorteo_Integracion"}
[2026-05-11T01:35:35.801236Z] inicio_sorteo | cargado_json | %{nombre: "Lotto_Manizales"}
[2026-05-11T01:35:35.801832Z] inicio_sorteo | cargado_json | %{nombre: "Loteria de Armenia"}
[2026-05-11T01:35:35.802448Z] inicio_sorteo | cargado_json | %{nombre: "Lotto_Pereira"}
[2026-05-11T01:38:31.510570Z] compra | ok | %{sorteo: "LoteriaWEB", jugador: "Andrés Montenegro", billete: 1, fraccion: 2}
[2026-05-11T01:42:27.792838Z] agregar_premio | ok | %{nombre: "LoteriaWEB", premio: "LoteriaWEB"}
[2026-05-12 00:16:01.961998Z - crear_sorteo - OK | sorteo_id="Loteria-Manizales"]
[2026-05-12 00:16:01.962602Z - inicio_sorteo - OK | sorteo_id="Loteria-del-Quindio"]
[2026-05-12 00:16:01.962818Z - crear_sorteo - OK | sorteo_id="Loteria-del-Quindio"]
[2026-05-12 00:16:01.963362Z - inicio_sorteo - OK | sorteo_id="Loteria-Express"]
[2026-05-12 00:16:01.963616Z - crear_sorteo - OK | sorteo_id="Loteria-Express"]
[2026-05-12 00:16:01.964115Z - inicio_sorteo - OK | sorteo_id="Loteria-Boyaca"]
[2026-05-12 00:16:01.964312Z - crear_sorteo - OK | sorteo_id="Loteria-Boyaca"]
[2026-05-12 00:16:01.964876Z - recargar_creditos - Negado | jugador_id="juandiaz", monto=2000]
[2026-05-12 00:16:01.965887Z - recargar_creditos - Negado | jugador_id="juandiaz", monto=2000]
[2026-05-12 00:16:01.966687Z - recargar_creditos - OK | jugador_id="maria_lopez", monto=2000]
[2026-05-12 00:16:01.967417Z - recargar_creditos - OK | jugador_id="maria_lopez", monto=2000]
[2026-05-12 00:16:01.968081Z - recargar_creditos - OK | jugador_id="maria_lopez", monto=2000]
[2026-05-12 00:16:01.968657Z - recargar_creditos - OK | jugador_id="maria_lopez", monto=2000]
[2026-05-12 00:16:01.969001Z - recargar_creditos - Negado | jugador_id="carlos_ruiz", monto=2000]
[2026-05-12 00:16:01.969374Z - recargar_creditos - Negado | jugador_id="carlos_ruiz", monto=2000]
[2026-05-12 00:16:01.969721Z - debitar_creditos - Negado | razon=:no_existe, jugador_id="juandiaz"]
[2026-05-12 00:16:01.970338Z - compra_especifica - Negado | billete=1, jugador="juandiaz", fraccion=1, razon=:sin_fondos, sorteo_id="Loteria-Boyaca"]
[2026-05-12 00:16:01.970882Z - debitar_creditos - Negado | razon=:no_existe, jugador_id="juandiaz"]
[2026-05-12 00:16:01.971112Z - compra_especifica - Negado | billete=1, jugador="juandiaz", fraccion=2, razon=:sin_fondos, sorteo_id="Loteria-Boyaca"]
[2026-05-12 00:16:01.971833Z - debitar_creditos - OK | jugador_id="maria_lopez", monto=2000]
[2026-05-12 00:16:01.972058Z - compra_especifica - OK | billete=2, jugador="maria_lopez", fraccion=1, sorteo_id="Loteria-Boyaca", precio=2000]
[2026-05-12 00:16:01.972973Z - debitar_creditos - OK | jugador_id="maria_lopez", monto=2000]
[2026-05-12 00:16:01.973430Z - compra_especifica - OK | billete=2, jugador="maria_lopez", fraccion=2, sorteo_id="Loteria-Boyaca", precio=2000]
[2026-05-12 00:16:01.974404Z - debitar_creditos - OK | jugador_id="maria_lopez", monto=2000]
[2026-05-12 00:16:01.974591Z - compra_especifica - OK | billete=2, jugador="maria_lopez", fraccion=3, sorteo_id="Loteria-Boyaca", precio=2000]
[2026-05-12 00:16:01.975419Z - debitar_creditos - OK | jugador_id="maria_lopez", monto=2000]
[2026-05-12 00:16:01.975661Z - compra_especifica - OK | billete=2, jugador="maria_lopez", fraccion=4, sorteo_id="Loteria-Boyaca", precio=2000]
[2026-05-12 00:16:01.976573Z - debitar_creditos - Negado | razon=:no_existe, jugador_id="carlos_ruiz"]
[2026-05-12 00:16:01.976747Z - compra_especifica - Negado | billete=3, jugador="carlos_ruiz", fraccion=1, razon=:sin_fondos, sorteo_id="Loteria-Boyaca"]
[2026-05-12 00:16:01.977145Z - debitar_creditos - Negado | razon=:no_existe, jugador_id="carlos_ruiz"]
[2026-05-12 00:16:01.977325Z - compra_especifica - Negado | billete=3, jugador="carlos_ruiz", fraccion=2, razon=:sin_fondos, sorteo_id="Loteria-Boyaca"]
[2026-05-12 00:16:01.978003Z - recargar_creditos - OK | jugador_id="maria_lopez", monto=10000]
[2026-05-12 00:16:01.978626Z - recargar_creditos - OK | jugador_id="maria_lopez", monto=10000]
[2026-05-12 00:16:01.979213Z - recargar_creditos - OK | jugador_id="maria_lopez", monto=10000]
[2026-05-12 00:16:01.979775Z - recargar_creditos - OK | jugador_id="maria_lopez", monto=10000]
[2026-05-12 00:16:01.980331Z - recargar_creditos - OK | jugador_id="maria_lopez", monto=3750]
[2026-05-12 00:16:01.981000Z - recargar_creditos - OK | jugador_id="maria_lopez", monto=3750]
[2026-05-12 00:16:01.981584Z - recargar_creditos - OK | jugador_id="maria_lopez", monto=3750]
[2026-05-12 00:16:01.982168Z - recargar_creditos - OK | jugador_id="maria_lopez", monto=3750]
[2026-05-12 00:16:01.982377Z - ejecutar_sorteo - OK | numero_ganador="3394", sorteo_id="Loteria-Boyaca"]
[2026-05-12 00:16:01.983144Z - inicio_sorteo - OK | sorteo_id="Loteria-Santander"]
[2026-05-12 00:16:01.983325Z - crear_sorteo - OK | sorteo_id="Loteria-Santander"]
[2026-05-12 00:16:01.983671Z - recargar_creditos - Negado | jugador_id="juandiaz", monto=2500]
[2026-05-12 00:16:01.984069Z - recargar_creditos - Negado | jugador_id="juandiaz", monto=2500]
[2026-05-12 00:16:01.984492Z - recargar_creditos - Negado | jugador_id="juandiaz", monto=2500]
[2026-05-12 00:16:01.985056Z - recargar_creditos - OK | jugador_id="maria_lopez", monto=2500]
[2026-05-12 00:16:01.985719Z - recargar_creditos - OK | jugador_id="maria_lopez", monto=2500]
[2026-05-12 00:16:01.986081Z - recargar_creditos - Negado | jugador_id="carlos_ruiz", monto=2500]
[2026-05-12 00:16:01.986447Z - recargar_creditos - Negado | jugador_id="carlos_ruiz", monto=2500]
[2026-05-12 00:16:01.986885Z - recargar_creditos - Negado | jugador_id="carlos_ruiz", monto=2500]
[2026-05-12 00:16:01.987397Z - recargar_creditos - Negado | jugador_id="carlos_ruiz", monto=2500]
[2026-05-12 00:16:01.987803Z - debitar_creditos - Negado | razon=:no_existe, jugador_id="juandiaz"]
[2026-05-12 00:16:01.988000Z - compra_especifica - Negado | billete=5, jugador="juandiaz", fraccion=1, razon=:sin_fondos, sorteo_id="Loteria-Santander"]
[2026-05-12 00:16:01.988392Z - debitar_creditos - Negado | razon=:no_existe, jugador_id="juandiaz"]
[2026-05-12 00:16:01.988573Z - compra_especifica - Negado | billete=5, jugador="juandiaz", fraccion=2, razon=:sin_fondos, sorteo_id="Loteria-Santander"]
[2026-05-12 00:16:01.988927Z - debitar_creditos - Negado | razon=:no_existe, jugador_id="juandiaz"]
[2026-05-12 00:16:01.989119Z - compra_especifica - Negado | billete=5, jugador="juandiaz", fraccion=3, razon=:sin_fondos, sorteo_id="Loteria-Santander"]
[2026-05-12 00:16:01.989781Z - debitar_creditos - OK | jugador_id="maria_lopez", monto=2500]
[2026-05-12 00:16:01.990011Z - compra_especifica - OK | billete=10, jugador="maria_lopez", fraccion=1, sorteo_id="Loteria-Santander", precio=2500]
[2026-05-12 00:16:01.990803Z - debitar_creditos - OK | jugador_id="maria_lopez", monto=2500]
[2026-05-12 00:16:01.990973Z - compra_especifica - OK | billete=10, jugador="maria_lopez", fraccion=2, sorteo_id="Loteria-Santander", precio=2500]
[2026-05-12 00:16:01.991507Z - debitar_creditos - Negado | razon=:no_existe, jugador_id="carlos_ruiz"]
[2026-05-12 00:16:01.991673Z - compra_especifica - Negado | billete=15, jugador="carlos_ruiz", fraccion=1, razon=:sin_fondos, sorteo_id="Loteria-Santander"]
[2026-05-12 00:16:01.992025Z - debitar_creditos - Negado | razon=:no_existe, jugador_id="carlos_ruiz"]
[2026-05-12 00:16:01.992192Z - compra_especifica - Negado | billete=15, jugador="carlos_ruiz", fraccion=2, razon=:sin_fondos, sorteo_id="Loteria-Santander"]
[2026-05-12 00:16:01.992571Z - debitar_creditos - Negado | razon=:no_existe, jugador_id="carlos_ruiz"]
[2026-05-12 00:16:01.992739Z - compra_especifica - Negado | billete=15, jugador="carlos_ruiz", fraccion=3, razon=:sin_fondos, sorteo_id="Loteria-Santander"]
[2026-05-12 00:16:01.993104Z - debitar_creditos - Negado | razon=:no_existe, jugador_id="carlos_ruiz"]
[2026-05-12 00:16:01.993264Z - compra_especifica - Negado | billete=15, jugador="carlos_ruiz", fraccion=4, razon=:sin_fondos, sorteo_id="Loteria-Santander"]
[2026-05-12 00:16:01.993902Z - recargar_creditos - OK | jugador_id="maria_lopez", monto=10000]
[2026-05-12 00:16:01.994484Z - recargar_creditos - OK | jugador_id="maria_lopez", monto=10000]
[2026-05-12 00:16:01.995047Z - recargar_creditos - OK | jugador_id="maria_lopez", monto=5000]
[2026-05-12 00:16:01.995595Z - recargar_creditos - OK | jugador_id="maria_lopez", monto=5000]
[2026-05-12 00:16:01.996260Z - recargar_creditos - OK | jugador_id="maria_lopez", monto=2500]
[2026-05-12 00:16:01.996834Z - recargar_creditos - OK | jugador_id="maria_lopez", monto=2500]
[2026-05-12 00:16:01.996992Z - ejecutar_sorteo - OK | numero_ganador="4426", sorteo_id="Loteria-Santander"]
[2026-05-12 00:17:41.360229Z - inicio_sorteo - OK | sorteo_id="Loteria-Manizales"]
[2026-05-12 00:17:41.364070Z - inicio_sorteo - OK | sorteo_id="Loteria-Boyaca"]
[2026-05-12 00:17:41.364585Z - inicio_sorteo - OK | sorteo_id="Loteria-del-Quindio"]
[2026-05-12 00:17:41.364988Z - inicio_sorteo - OK | sorteo_id="Loteria-Nacional"]
[2026-05-12 00:17:41.365365Z - inicio_sorteo - OK | sorteo_id="Loteria-Santander"]
[2026-05-12 00:17:41.365708Z - inicio_sorteo - OK | sorteo_id="Loteria-Express"]
[2026-05-12 00:19:13.035477Z - login_jugador - Negado | jugador_id="admin"]
[2026-05-12 00:20:10.783922Z - balance_consultado - OK | admin_id="admin", filtro="todos"]
[2026-05-12 00:22:52.918032Z - inicio_sorteo - OK | sorteo_id="Loteria Medellin"]
[2026-05-12 00:22:52.919190Z - crear_sorteo - OK | sorteo_id="Loteria Medellin"]
[2026-05-12 00:23:42.965425Z - actualizar_sorteo - OK | sorteo_id="Loteria Medellin", cambios=[:fecha, :cantidad_billetes, :fracciones, :estado, :valor_billete, :descripcion_premio_completo, :descripcion_premio_fraccion]]
[2026-05-12 00:23:53.461193Z - actualizar_sorteo - OK | sorteo_id="Loteria Medellin", cambios=[:fecha, :cantidad_billetes, :fracciones, :estado, :valor_billete, :descripcion_premio_completo, :descripcion_premio_fraccion]]
[2026-05-12 00:24:36.621264Z - actualizar_sorteo - OK | sorteo_id="Loteria-Express", cambios=[:fecha, :cantidad_billetes, :fracciones, :estado, :valor_billete]]
[2026-05-12 00:24:43.606074Z - actualizar_sorteo - OK | sorteo_id="Loteria-Express", cambios=[:fecha, :cantidad_billetes, :fracciones, :estado, :valor_billete, :descripcion_premio_completo, :descripcion_premio_fraccion]]
[2026-05-12 00:25:07.923411Z - balance_consultado - OK | admin_id="admin", filtro="todos"]
[2026-05-12 00:27:29.244573Z - actualizar_sorteo - OK | sorteo_id="Loteria-del-Quindio", cambios=[:fecha, :cantidad_billetes, :fracciones, :estado, :valor_billete, :descripcion_premio_completo, :descripcion_premio_fraccion]]
[2026-05-12 00:29:27.461603Z - registrar_usuario - OK | jugador_id="andresmc", documento="1087616948"]
[2026-05-12 00:29:37.254994Z - login_jugador - OK | jugador_id="andresmc"]
[2026-05-12 00:31:59.867721Z - recargar_creditos - OK | monto=900000, jugador_id="andresmc"]
[2026-05-12 00:32:11.232315Z - admin_consulto_jugadores - OK | admin_id="admin"]
[2026-05-12 00:32:12.020426Z - balance_consultado - OK | admin_id="admin", filtro="todos"]
[2026-05-12 00:32:20.485840Z - admin_consulto_jugadores - OK | admin_id="admin"]
[2026-05-12 00:32:35.755708Z - admin_consulto_jugador - OK | admin_id="admin", jugador_id="andresmc"]
[2026-05-12 00:32:40.743997Z - admin_consulto_jugadores - OK | admin_id="admin"]
[2026-05-12 00:32:44.278211Z - admin_consulto_jugador - OK | admin_id="admin", jugador_id="andresmc"]
[2026-05-12 00:32:48.991204Z - admin_consulto_jugadores - OK | admin_id="admin"]
[2026-05-12 00:33:03.079248Z - admin_consulto_jugadores - OK | admin_id="admin"]
[2026-05-12 00:33:04.434650Z - balance_consultado - OK | admin_id="admin", filtro="todos"]
[2026-05-12 00:33:31.369523Z - balance_consultado - OK | admin_id="admin", filtro="Loteria Medellin"]
[2026-05-12 00:33:41.033320Z - balance_consultado - OK | admin_id="admin", filtro="Loteria-Manizales"]
[2026-05-12 00:33:44.606880Z - balance_consultado - OK | admin_id="admin", filtro="Loteria Medellin"]
[2026-05-12 00:33:47.866115Z - balance_consultado - OK | admin_id="admin", filtro="Loteria-Santander"]
[2026-05-12 00:33:51.181317Z - balance_consultado - OK | admin_id="admin", filtro="Loteria-Nacional"]
[2026-05-12 00:33:54.778961Z - balance_consultado - OK | admin_id="admin", filtro="Loteria-Express"]
[2026-05-12 00:34:02.497219Z - balance_consultado - OK | admin_id="admin", filtro="todos"]
[2026-05-12 00:34:27.901779Z - balance_consultado - OK | admin_id="admin", filtro="todos"]
[2026-05-12 00:34:33.958564Z - balance_consultado - OK | admin_id="admin", filtro="todos"]
[2026-05-12 00:37:10.732425Z - balance_consultado - OK | admin_id="admin", filtro="todos"]
[2026-05-12 00:37:25.454140Z - balance_consultado - OK | admin_id="admin", filtro="Loteria Medellin"]
[2026-05-12 00:37:30.869699Z - balance_consultado - OK | admin_id="admin", filtro="todos"]
[2026-05-12 00:39:20.784065Z - balance_consultado - OK | admin_id="admin", filtro="todos"]
[2026-05-12 00:39:23.226421Z - admin_consulto_jugadores - OK | admin_id="admin"]
[2026-05-12 01:30:26.285157Z - inicio_sorteo - OK | sorteo_id="Loteria-Manizales"]
[2026-05-12 01:30:26.291072Z - inicio_sorteo - OK | sorteo_id="Loteria Medellin"]
[2026-05-12 01:30:26.291625Z - inicio_sorteo - OK | sorteo_id="Loteria-Boyaca"]
[2026-05-12 01:30:26.292357Z - inicio_sorteo - OK | sorteo_id="Loteria-del-Quindio"]
[2026-05-12 01:30:26.293224Z - inicio_sorteo - OK | sorteo_id="Loteria-Nacional"]
[2026-05-12 01:30:26.293913Z - inicio_sorteo - OK | sorteo_id="Loteria-Santander"]
[2026-05-12 01:30:26.294467Z - inicio_sorteo - OK | sorteo_id="Loteria-Express"]
[2026-05-12 01:31:33.431026Z - registrar_usuario - OK | jugador_id="testuser", documento="123456789"]
[2026-05-12 01:31:45.835665Z - login_jugador - OK | jugador_id="testuser"]
[2026-05-12 01:32:30.116561Z - login_admin - Negado | admin_id="admin"]
[2026-05-12 01:33:40.044746Z - login_admin - Negado | admin_id="testuser"]
[2026-05-12 01:34:52.191326Z - registrar_usuario - OK | jugador_id="admin", documento="123456789000"]
[2026-05-12 01:35:29.863239Z - login_admin - Negado | admin_id="admin"]
[2026-05-12 01:37:25.098053Z - login_admin - Negado | admin_id="azar"]
[2026-05-12 01:38:05.559559Z - inicio_sorteo - OK | sorteo_id="Loteria-Manizales"]
[2026-05-12 01:38:05.563881Z - inicio_sorteo - OK | sorteo_id="Loteria Medellin"]
[2026-05-12 01:38:05.564405Z - inicio_sorteo - OK | sorteo_id="Loteria-Boyaca"]
[2026-05-12 01:38:05.564955Z - inicio_sorteo - OK | sorteo_id="Loteria-del-Quindio"]
[2026-05-12 01:38:05.565357Z - inicio_sorteo - OK | sorteo_id="Loteria-Nacional"]
[2026-05-12 01:38:05.565848Z - inicio_sorteo - OK | sorteo_id="Loteria-Santander"]
[2026-05-12 01:38:05.566230Z - inicio_sorteo - OK | sorteo_id="Loteria-Express"]
[2026-05-12 01:38:54.422847Z - inicio_sorteo - OK | sorteo_id="Loteria-Manizales"]
[2026-05-12 01:38:54.427754Z - inicio_sorteo - OK | sorteo_id="Loteria Medellin"]
[2026-05-12 01:38:54.428431Z - inicio_sorteo - OK | sorteo_id="Loteria-Boyaca"]
[2026-05-12 01:38:54.428900Z - inicio_sorteo - OK | sorteo_id="Loteria-del-Quindio"]
[2026-05-12 01:38:54.429384Z - inicio_sorteo - OK | sorteo_id="Loteria-Nacional"]
[2026-05-12 01:38:54.429938Z - inicio_sorteo - OK | sorteo_id="Loteria-Santander"]
[2026-05-12 01:38:54.430425Z - inicio_sorteo - OK | sorteo_id="Loteria-Express"]
[2026-05-12 01:40:47.179833Z - inicio_sorteo - OK | sorteo_id="Loteria del Valle"]
[2026-05-12 01:40:47.181769Z - crear_sorteo - OK | sorteo_id="Loteria del Valle"]
[2026-05-12 01:41:18.065737Z - actualizar_sorteo - OK | sorteo_id="Loteria del Valle", cambios=[:fecha, :cantidad_billetes, :fracciones, :estado, :valor_billete, :descripcion_premio_completo, :descripcion_premio_fraccion]]
[2026-05-12 01:50:33.716180Z - inicio_sorteo - OK | sorteo_id="Loteria-Manizales"]
[2026-05-12 01:50:33.721767Z - inicio_sorteo - OK | sorteo_id="Loteria del Valle"]
[2026-05-12 01:50:33.722231Z - inicio_sorteo - OK | sorteo_id="Loteria Medellin"]
[2026-05-12 01:50:33.722902Z - inicio_sorteo - OK | sorteo_id="Loteria-Boyaca"]
[2026-05-12 01:50:33.723427Z - inicio_sorteo - OK | sorteo_id="Loteria-del-Quindio"]
[2026-05-12 01:50:33.723954Z - inicio_sorteo - OK | sorteo_id="Loteria-Nacional"]
[2026-05-12 01:50:33.724387Z - inicio_sorteo - OK | sorteo_id="Loteria-Santander"]
[2026-05-12 01:50:33.724978Z - inicio_sorteo - OK | sorteo_id="Loteria-Express"]
[2026-05-12 01:51:39.750813Z - login_admin - OK | admin_id="admin"]
[2026-05-12 01:55:19.505422Z - actualizar_sorteo - OK | sorteo_id="Loteria del Valle", cambios=[:fecha, :cantidad_billetes, :fracciones, :estado, :valor_billete, :descripcion_premio_completo, :descripcion_premio_fraccion]]
[2026-05-12 01:56:29.184659Z - eliminar_sorteo - OK | sorteo_id="Loteria del Valle"]
[2026-05-12 01:56:29.186731Z - eliminar_sorteo - OK | sorteo_id="Loteria del Valle"]
[2026-05-12 01:57:31.905999Z - balance_consultado - OK | admin_id="admin", filtro="todos"]
[2026-05-12 01:57:36.292770Z - balance_consultado - OK | admin_id="admin", filtro="Loteria-Boyaca"]
[2026-05-12 01:57:55.333467Z - balance_consultado - OK | admin_id="admin", filtro="Loteria-Manizales"]
[2026-05-12 01:57:58.425329Z - balance_consultado - OK | admin_id="admin", filtro="todos"]
[2026-05-12 01:58:12.764281Z - balance_consultado - OK | admin_id="admin", filtro="Loteria Medellin"]
[2026-05-12 01:58:25.385464Z - balance_consultado - OK | admin_id="admin", filtro="todos"]
[2026-05-12 02:02:50.442516Z - balance_consultado - OK | admin_id="admin", filtro="Loteria Medellin"]
[2026-05-12 02:03:04.112222Z - balance_consultado - OK | admin_id="admin", filtro="todos"]
[2026-05-12 02:04:58.223416Z - balance_consultado - OK | admin_id="admin", filtro="todos"]
[2026-05-12 02:05:40.310628Z - balance_consultado - OK | admin_id="admin", filtro="Loteria-Nacional"]
[2026-05-12 02:06:02.964177Z - balance_consultado - OK | admin_id="admin", filtro="todos"]
[2026-05-12 02:06:07.411378Z - balance_consultado - OK | admin_id="admin", filtro="Loteria-del-Quindio"]
[2026-05-12 02:06:10.515223Z - balance_consultado - OK | admin_id="admin", filtro="Loteria-Santander"]
[2026-05-12 02:08:05.316217Z - admin_consulto_jugadores - OK | admin_id="admin"]
[2026-05-12 02:08:07.743094Z - admin_consulto_jugador - OK | admin_id="admin", jugador_id="maria_lopez"]
[2026-05-12 02:08:38.947048Z - admin_consulto_jugadores - OK | admin_id="admin"]
[2026-05-12 02:08:41.180269Z - admin_consulto_jugador - OK | admin_id="admin", jugador_id="maria_lopez"]
[2026-05-12 02:09:04.365647Z - admin_consulto_jugadores - OK | admin_id="admin"]
[2026-05-12 02:09:06.989348Z - admin_consulto_jugador - OK | admin_id="admin", jugador_id="maria_lopez"]
[2026-05-12 02:09:37.585058Z - admin_consulto_jugadores - OK | admin_id="admin"]
[2026-05-12 02:20:45.162247Z - admin_consulto_jugadores - OK | admin_id="admin"]
[2026-05-12 02:20:46.970637Z - admin_consulto_jugador - OK | admin_id="admin", jugador_id="maria_lopez"]
[2026-05-12 02:21:03.377833Z - admin_consulto_jugadores - OK | admin_id="admin"]
[2026-05-12 02:25:29.511400Z - actualizar_sorteo - OK | sorteo_id="Loteria-del-Quindio", cambios=[:fecha, :cantidad_billetes, :fracciones, :estado, :valor_billete, :descripcion_premio_completo, :descripcion_premio_fraccion]]
[2026-05-12 02:27:42.374999Z - inicio_sorteo - OK | sorteo_id="Loteria UQ"]
[2026-05-12 02:27:42.378078Z - crear_sorteo - OK | sorteo_id="Loteria UQ"]
[2026-05-12 02:28:09.268165Z - actualizar_sorteo - OK | sorteo_id="Loteria UQ", cambios=[:fecha, :cantidad_billetes, :fracciones, :estado, :valor_billete, :descripcion_premio_completo, :descripcion_premio_fraccion]]
[2026-05-12 02:32:33.218569Z - agregar_premio - OK | valor=50000000, sorteo_id="Loteria UQ", premio="Premio mayor"]
[2026-05-12 02:32:51.814571Z - balance_consultado - OK | admin_id="admin", filtro="todos"]
[2026-05-12 02:33:04.582816Z - balance_consultado - OK | admin_id="admin", filtro="Loteria UQ"]
[2026-05-12 02:35:00.307975Z - agregar_premio - OK | valor=40000000, sorteo_id="Loteria UQ", premio="Segundo premio"]
[2026-05-12 02:40:25.687405Z - login_jugador - OK | jugador_id="andresmc"]
[2026-05-12 02:42:48.856939Z - agregar_premio - OK | valor=10000000, sorteo_id="Loteria UQ", premio="Tercer Premio"]
[2026-05-12 02:43:04.440268Z - eliminar_premio - OK | sorteo_id="Loteria UQ", premio_id="1aeca92c-9e8f-40fc-acb9-2f87d87b5cc3"]
[2026-05-12 02:43:50.805195Z - agregar_premio - OK | valor=50000000, sorteo_id="Loteria UQ", premio="Segundo Premio"]
[2026-05-12 02:56:39.048154Z - balance_consultado - OK | admin_id="admin", filtro="todos"]
[2026-05-12 02:56:51.842741Z - admin_consulto_jugadores - OK | admin_id="admin"]
[2026-05-12 02:56:55.721472Z - balance_consultado - OK | admin_id="admin", filtro="todos"]
[2026-05-12 02:57:20.504963Z - balance_consultado - OK | admin_id="admin", filtro="todos"]
[2026-05-12 02:57:25.534877Z - balance_consultado - OK | admin_id="admin", filtro="todos"]
[2026-05-12 02:59:02.911398Z - balance_consultado - OK | admin_id="admin", filtro="Loteria UQ"]
[2026-05-12 02:59:09.715217Z - balance_consultado - OK | admin_id="admin", filtro="Loteria-Express"]
[2026-05-12 02:59:12.959140Z - balance_consultado - OK | admin_id="admin", filtro="Loteria-Nacional"]
[2026-05-12 02:59:15.883506Z - balance_consultado - OK | admin_id="admin", filtro="todos"]
[2026-05-12 03:08:56.141010Z - logout_jugador - OK | jugador_id="andresmc"]
[2026-05-12 03:13:53.119756Z - balance_consultado - OK | admin_id="admin", filtro="todos"]
[2026-05-12 03:22:33.583184Z - balance_consultado - OK | admin_id="admin", filtro="todos"]
[2026-05-12 03:22:44.359448Z - balance_consultado - OK | admin_id="admin", filtro="todos"]
[2026-05-12 03:22:45.129737Z - balance_consultado - OK | admin_id="admin", filtro="todos"]
[2026-05-12 03:22:45.618234Z - balance_consultado - OK | admin_id="admin", filtro="todos"]
[2026-05-12 03:22:53.374962Z - balance_consultado - OK | admin_id="admin", filtro="todos"]
[2026-05-12 03:22:54.241536Z - balance_consultado - OK | admin_id="admin", filtro="todos"]
[2026-05-12 03:22:54.734502Z - balance_consultado - OK | admin_id="admin", filtro="todos"]
[2026-05-12 03:22:59.121147Z - balance_consultado - OK | admin_id="admin", filtro="todos"]
[2026-05-12 03:22:59.592064Z - balance_consultado - OK | admin_id="admin", filtro="todos"]
[2026-05-12 03:23:01.722051Z - balance_consultado - OK | admin_id="admin", filtro="todos"]
